Tweet,Location,Coordinates,Timestamp,Username
I have concerns regarding the cultural significance of the Tren Maya and its influence on local culture.,Bacalar,"(18.6783, -88.3926)",13/11/2023 12:06,grant17
I'm doubtful about the design and route of the Tren Maya and its possible global significance.,Bacalar,"(18.6783, -88.3926)",21/02/2023 13:53,gthompson
I'm impressed by the economic impact of the Tren Maya and how it might change travel.,Tulum,"(20.2114, -87.4654)",27/03/2023 01:10,amanda36
I'm optimistic about the environmental sustainability of the Tren Maya and its impact on local wildlife.,Valladolid,"(20.6886, -88.2025)",14/05/2023 09:28,uchristian
I wonder about the tourism potential of the Tren Maya and its impact on local wildlife.,Tulum,"(20.2114, -87.4654)",19/09/2023 15:30,guyperez
I'm optimistic about the environmental sustainability of the Tren Maya and the opportunities it presents.,Valladolid,"(20.6886, -88.2025)",06/01/2023 18:47,cfisher
I'm curious about how the economic impact of the Tren Maya and its possible global significance.,Tulum,"(20.2114, -87.4654)",23/11/2023 23:26,kristisullivan
I'm impressed by the long-term benefits of the Tren Maya and the opportunities it presents.,Playa del Carmen,"(20.6296, -87.0739)",02/03/2023 04:41,lori83
I'm doubtful about the design and route of the Tren Maya and how it might change travel.,Cancun,"(21.1619, -86.8515)",31/10/2023 19:25,yshaw
I have concerns regarding the design and route of the Tren Maya and its effects on the region.,Merida,"(20.9674, -89.5926)",06/08/2023 17:37,ileach
I'm optimistic about the economic impact of the Tren Maya and its potential for change.,Campeche,"(19.8454, -90.5237)",02/02/2023 13:01,connormorris
I'm excited for the cultural significance of the Tren Maya and what it means for the future.,Cancun,"(21.1619, -86.8515)",30/07/2023 09:56,swatts
I'm doubtful about the environmental sustainability of the Tren Maya and its effects on the region.,Chichen Itza,"(20.6843, -88.5678)",09/07/2023 03:18,martinezralph
I wonder about the tourism potential of the Tren Maya and its possible global significance.,Chichen Itza,"(20.6843, -88.5678)",15/01/2023 19:25,elizabeth68
I'm optimistic about the funding and investments for the Tren Maya and its role in Mexico's development.,Valladolid,"(20.6886, -88.2025)",04/06/2023 04:40,tonycrawford
I'm optimistic about the tourism potential of the Tren Maya and the challenges it faces.,Chichen Itza,"(20.6843, -88.5678)",07/03/2023 10:35,ianderson
I'm uncertain about the local community involvement in the Tren Maya and its effects on the region.,Campeche,"(19.8454, -90.5237)",08/07/2023 14:14,ikennedy
I'm doubtful about the cultural significance of the Tren Maya and what it means for the future.,Tulum,"(20.2114, -87.4654)",21/04/2023 00:35,karenlucas
I'm excited for the funding and investments for the Tren Maya and what it means for the future.,Chichen Itza,"(20.6843, -88.5678)",23/03/2023 12:31,mikechapman
I have concerns regarding the cultural significance of the Tren Maya and how it might change travel.,Cancun,"(21.1619, -86.8515)",01/08/2023 03:23,huntemily
I'm uncertain about the funding and investments for the Tren Maya and what it means for the future.,Merida,"(20.9674, -89.5926)",19/02/2023 23:13,dennissmith
I'm fascinated by the tourism potential of the Tren Maya and how it might change travel.,Bacalar,"(18.6783, -88.3926)",23/11/2023 09:25,riostiffany
I'm optimistic about the environmental sustainability of the Tren Maya and its impact on local wildlife.,Cancun,"(21.1619, -86.8515)",27/04/2023 16:42,samuel25
I'm critical of the design and route of the Tren Maya and its effects on the region.,Valladolid,"(20.6886, -88.2025)",06/07/2023 15:15,martinezeric
I'm fascinated by the long-term benefits of the Tren Maya and its potential for change.,Cancun,"(21.1619, -86.8515)",09/03/2023 01:11,katie89
I'm curious about how the long-term benefits of the Tren Maya and its influence on local culture.,Bacalar,"(18.6783, -88.3926)",19/05/2023 21:10,sean11
I wonder about the local community involvement in the Tren Maya and its role in Mexico's development.,Bacalar,"(18.6783, -88.3926)",02/10/2023 18:23,dakotasanchez
I'm impressed by the tourism potential of the Tren Maya and its effects on the region.,Cancun,"(21.1619, -86.8515)",18/02/2023 16:14,brian35
I'm excited for the economic impact of the Tren Maya and how it might change travel.,Valladolid,"(20.6886, -88.2025)",28/09/2023 12:57,bennettscott
I'm critical of the design and route of the Tren Maya and the opportunities it presents.,Tulum,"(20.2114, -87.4654)",29/05/2023 01:05,richardweber
I wonder about the funding and investments for the Tren Maya and its impact on local wildlife.,Bacalar,"(18.6783, -88.3926)",26/08/2023 15:48,watsonlarry
I'm excited for the design and route of the Tren Maya and its effects on the region.,Campeche,"(19.8454, -90.5237)",14/11/2023 01:09,scottrodgers
I wonder about the cultural significance of the Tren Maya and its impact on local wildlife.,Playa del Carmen,"(20.6296, -87.0739)",16/09/2023 05:33,bnewman
I'm doubtful about the funding and investments for the Tren Maya and the challenges it faces.,Cancun,"(21.1619, -86.8515)",28/07/2023 08:28,sharrison
I'm doubtful about the tourism potential of the Tren Maya and its possible global significance.,Valladolid,"(20.6886, -88.2025)",21/01/2023 19:06,ashley23
I'm critical of the long-term benefits of the Tren Maya and how it might change travel.,Playa del Carmen,"(20.6296, -87.0739)",29/11/2023 12:27,utorres
I'm impressed by the environmental sustainability of the Tren Maya and its effects on the region.,Chichen Itza,"(20.6843, -88.5678)",31/10/2023 19:08,mccartyscott
I'm excited for the cultural significance of the Tren Maya and the challenges it faces.,Chichen Itza,"(20.6843, -88.5678)",07/04/2023 12:44,allenlawrence
I'm supportive of the design and route of the Tren Maya and its potential for change.,Merida,"(20.9674, -89.5926)",09/07/2023 18:04,dustin93
I'm fascinated by the design and route of the Tren Maya and the challenges it faces.,Cancun,"(21.1619, -86.8515)",06/03/2023 16:52,amandahayden
I'm fascinated by the construction process of the Tren Maya and its potential for change.,Chichen Itza,"(20.6843, -88.5678)",12/01/2023 13:04,lisaperez
I'm supportive of the environmental sustainability of the Tren Maya and its possible global significance.,Merida,"(20.9674, -89.5926)",11/01/2023 11:43,stephen96
I'm excited for the cultural significance of the Tren Maya and the challenges it faces.,Bacalar,"(18.6783, -88.3926)",07/10/2023 20:21,hansenbrad
I'm impressed by the long-term benefits of the Tren Maya and its effects on the region.,Playa del Carmen,"(20.6296, -87.0739)",18/01/2023 13:03,eallen
I'm impressed by the economic impact of the Tren Maya and its possible global significance.,Valladolid,"(20.6886, -88.2025)",18/03/2023 20:28,zhall
I'm uncertain about the design and route of the Tren Maya and its role in Mexico's development.,Campeche,"(19.8454, -90.5237)",10/10/2023 21:37,lesliegibson
I'm impressed by the construction process of the Tren Maya and its role in Mexico's development.,Campeche,"(19.8454, -90.5237)",11/03/2023 10:25,millslisa
I'm cautious about the design and route of the Tren Maya and its potential for change.,Cancun,"(21.1619, -86.8515)",03/08/2023 01:24,hallanthony
I'm curious about how the tourism potential of the Tren Maya and what it means for the future.,Valladolid,"(20.6886, -88.2025)",01/08/2023 04:53,douglas23
I'm doubtful about the environmental sustainability of the Tren Maya and its effects on the region.,Playa del Carmen,"(20.6296, -87.0739)",15/07/2023 02:33,jessicakim
I have concerns regarding the funding and investments for the Tren Maya and its influence on local culture.,Cancun,"(21.1619, -86.8515)",19/03/2023 04:11,johnsonrachel
I'm supportive of the tourism potential of the Tren Maya and its potential for change.,Cancun,"(21.1619, -86.8515)",30/06/2023 14:49,dcaldwell
I wonder about the cultural significance of the Tren Maya and its impact on local wildlife.,Cancun,"(21.1619, -86.8515)",28/05/2023 04:05,lcoleman
I'm excited for the construction process of the Tren Maya and its possible global significance.,Playa del Carmen,"(20.6296, -87.0739)",14/11/2023 15:11,dmaldonado
I'm uncertain about the design and route of the Tren Maya and how it might change travel.,Cancun,"(21.1619, -86.8515)",05/08/2023 14:02,charles89
I'm supportive of the long-term benefits of the Tren Maya and how it might change travel.,Tulum,"(20.2114, -87.4654)",24/04/2023 14:33,tamara20
I wonder about the cultural significance of the Tren Maya and the opportunities it presents.,Bacalar,"(18.6783, -88.3926)",20/06/2023 15:59,cole79
I have concerns regarding the local community involvement in the Tren Maya and its influence on local culture.,Playa del Carmen,"(20.6296, -87.0739)",20/08/2023 15:24,fitzgeraldholly
I'm excited for the long-term benefits of the Tren Maya and what it means for the future.,Playa del Carmen,"(20.6296, -87.0739)",26/04/2023 06:26,dgreene
I have concerns regarding the design and route of the Tren Maya and its influence on local culture.,Merida,"(20.9674, -89.5926)",11/06/2023 21:17,hsoto
I'm cautious about the tourism potential of the Tren Maya and its role in Mexico's development.,Campeche,"(19.8454, -90.5237)",07/07/2023 10:36,hannahhernandez
I'm supportive of the tourism potential of the Tren Maya and what it means for the future.,Playa del Carmen,"(20.6296, -87.0739)",10/05/2023 01:40,patelkristin
I have concerns regarding the tourism potential of the Tren Maya and its influence on local culture.,Campeche,"(19.8454, -90.5237)",29/04/2023 09:25,bullocktimothy
I'm impressed by the economic impact of the Tren Maya and the challenges it faces.,Bacalar,"(18.6783, -88.3926)",03/07/2023 12:19,jamie19
I'm uncertain about the funding and investments for the Tren Maya and its influence on local culture.,Campeche,"(19.8454, -90.5237)",14/09/2023 18:01,imorse
I'm doubtful about the construction process of the Tren Maya and the opportunities it presents.,Bacalar,"(18.6783, -88.3926)",08/06/2023 10:31,carol47
I have concerns regarding the tourism potential of the Tren Maya and its effects on the region.,Cancun,"(21.1619, -86.8515)",11/11/2023 06:14,kimberlyayers
I'm optimistic about the cultural significance of the Tren Maya and the opportunities it presents.,Playa del Carmen,"(20.6296, -87.0739)",28/01/2023 18:03,sbell
I'm supportive of the long-term benefits of the Tren Maya and its impact on local wildlife.,Playa del Carmen,"(20.6296, -87.0739)",16/03/2023 21:09,qroth
I'm impressed by the design and route of the Tren Maya and how it might change travel.,Bacalar,"(18.6783, -88.3926)",01/04/2023 09:07,travis87
I wonder about the design and route of the Tren Maya and its impact on local wildlife.,Merida,"(20.9674, -89.5926)",27/01/2023 10:18,mendezbrian
I'm supportive of the long-term benefits of the Tren Maya and its impact on local wildlife.,Tulum,"(20.2114, -87.4654)",30/05/2023 00:52,frenchjeremy
I have concerns regarding the environmental sustainability of the Tren Maya and its effects on the region.,Campeche,"(19.8454, -90.5237)",04/11/2023 07:22,morsedustin
I have concerns regarding the design and route of the Tren Maya and its potential for change.,Playa del Carmen,"(20.6296, -87.0739)",12/10/2023 18:37,nicole60
I'm curious about how the economic impact of the Tren Maya and its role in Mexico's development.,Chichen Itza,"(20.6843, -88.5678)",12/07/2023 03:51,crodriguez
I'm fascinated by the funding and investments for the Tren Maya and its influence on local culture.,Campeche,"(19.8454, -90.5237)",23/03/2023 05:56,saraodom
I'm curious about how the economic impact of the Tren Maya and its influence on local culture.,Bacalar,"(18.6783, -88.3926)",21/02/2023 10:29,richardjohnson
I'm impressed by the construction process of the Tren Maya and its potential for change.,Merida,"(20.9674, -89.5926)",15/11/2023 02:05,natashawright
I have concerns regarding the construction process of the Tren Maya and its potential for change.,Tulum,"(20.2114, -87.4654)",24/11/2023 12:14,qbooth
I'm excited for the funding and investments for the Tren Maya and its effects on the region.,Cancun,"(21.1619, -86.8515)",22/04/2023 06:01,barreralisa
I'm critical of the long-term benefits of the Tren Maya and its influence on local culture.,Chichen Itza,"(20.6843, -88.5678)",07/08/2023 21:02,williamwilson
I wonder about the funding and investments for the Tren Maya and the opportunities it presents.,Valladolid,"(20.6886, -88.2025)",17/06/2023 21:40,kimberly44
I wonder about the environmental sustainability of the Tren Maya and what it means for the future.,Bacalar,"(18.6783, -88.3926)",01/01/2023 05:56,danieltrujillo
I wonder about the construction process of the Tren Maya and its impact on local wildlife.,Campeche,"(19.8454, -90.5237)",12/11/2023 09:06,rubiothomas
I'm excited for the long-term benefits of the Tren Maya and its influence on local culture.,Tulum,"(20.2114, -87.4654)",18/10/2023 13:53,ericyork
I'm supportive of the construction process of the Tren Maya and the challenges it faces.,Bacalar,"(18.6783, -88.3926)",22/07/2023 23:11,kevin47
